block_index,frames,chain_us,max_one_us,deadline_us,late_start_us,automated
1998,64,94.6,11.7,1333.33333333,1013.1,0
1999,64,86.4,11.3,1333.33333333,1676.067,0
2000,64,62.5,7.1,1333.33333333,446.934,0
2001,64,67.4,11.2,1333.33333333,1511.3,0
2002,64,57.2,5.8,1333.33333333,263.067,0
2003,64,77.5,8,1333.33333333,1379.634,0
2004,64,56.5,5.7,1333.33333333,148.7,0
2005,64,77.6,8,1333.33333333,903.767,0
2006,64,57.7,5.9,1333.33333333,1564.334,0
2007,64,56.8,5.7,1333.33333333,306.5,0
2008,64,90.9,11.5,1333.33333333,926.867,0
2009,64,94.9,11.7,1333.33333333,1581.434,0
2010,64,88.8,11.6,1333.33333333,387.8,1
2011,64,77.6,9.3,1333.33333333,906.767,0
2012,64,82.2,9.9,1333.33333333,1571.634,0
