block_index,frames,chain_us,max_one_us,deadline_us,late_start_us,automated
275,64,93.7,11.1,1333.33333333,1680.834,0
276,64,78.7,8.1,1333.33333333,453.8,0
277,64,59.8,7.5,1333.33333333,1009.667,0
278,64,105.5,12.3,1333.33333333,1686.934,0
279,64,109.7,13.6,1333.33333333,474.8,0
280,64,76.9,10.7,1333.33333333,1012.667,0
281,64,72.1,8.9,1333.33333333,1683.034,0
282,64,70.7,8.7,1333.33333333,432.2,0
283,64,75.2,9.4,1333.33333333,1014.467,0
284,64,78.4,9.2,1333.33333333,1680.434,0
285,64,69.1,8.3,1333.33333333,450.8,1
286,64,83.1,9.2,1333.33333333,1015.067,0
287,64,86.4,10,1333.33333333,1676.734,0
288,64,82.1,9.4,1333.33333333,442.2,0
289,64,66.8,7.4,1333.33333333,1005.967,0
290,64,69.6,8,1333.33333333,1671.734,0
291,64,80.6,12.1,1333.33333333,418.5,0
292,64,75.8,9.1,1333.33333333,1008.767,0
293,64,66.2,6.9,1333.33333333,1671.634,0
294,64,64.6,6.5,1333.33333333,414.6,0
295,64,99,13.5,1333.33333333,1103.367,0
296,64,93.5,13.3,1333.33333333,1680.234,0
297,64,83.9,10.1,1333.33333333,452.9,0
298,64,85.9,10.7,1333.33333333,1011.867,0
299,64,76.1,9.3,1333.33333333,1673.734,0
300,64,66.7,8.4,1333.33333333,438.2,1
301,64,61.3,7.1,1333.33333333,1017.467,0
302,64,80.6,9,1333.33333333,1674.734,0
303,64,71.2,8,1333.33333333,432.5,0
304,64,88.1,9.4,1333.33333333,1013.867,0
305,64,82.2,9.2,1333.33333333,1673.334,0
306,64,69,7.9,1333.33333333,432.9,0
307,64,114.6,24,1333.33333333,1050.367,0
308,64,72.1,8.7,1333.33333333,1678.834,0
309,64,65.4,6.7,1333.33333333,428.1,0
310,64,60.3,7.6,1333.33333333,1009.467,0
311,64,63.5,8.8,1333.33333333,1673.934,0
312,64,56,6.8,1333.33333333,412.8,0
313,64,84.8,10.1,1333.33333333,1010.467,0
314,64,89.6,11.5,1333.33333333,1678.934,0
315,64,78,8,1333.33333333,459.2,1
316,64,92.8,11.2,1333.33333333,1027.967,0
317,64,76.4,9,1333.33333333,1686.234,0
318,64,68.3,8.1,1333.33333333,439.8,0
319,64,80.4,8.7,1333.33333333,1013.067,0
320,64,75.2,8.2,1333.33333333,1675.434,0
321,64,72,7.8,1333.33333333,427.4,0
322,64,68.8,7.7,1333.33333333,1003.767,0
323,64,58.4,6.7,1333.33333333,1669.334,0
324,64,54.3,5.7,1333.33333333,403,0
325,64,55.2,5.8,1333.33333333,1002.367,0
326,64,83.5,8.6,1333.33333333,1685.334,0
327,64,87.1,10.2,1333.33333333,448.4,0
328,64,60.7,7.8,1333.33333333,1003.467,0
329,64,65.1,9.3,1333.33333333,1671.534,0
330,64,58.3,7.1,1333.33333333,422.7,1
331,64,62.7,8,1333.33333333,1014.767,0
332,64,80.2,9.3,1333.33333333,1676.834,0
333,64,69.2,8.8,1333.33333333,434.4,0
334,64,69.1,8.2,1333.33333333,1004.867,0
335,64,86,9.4,1333.33333333,1689.234,0
336,64,73.9,8,1333.33333333,452.5,0
337,64,61.7,7,1333.33333333,1006.967,0
338,64,76.1,8.7,1333.33333333,1675.434,0
339,64,65.2,6.6,1333.33333333,428.5,0
340,64,55.5,5.8,1333.33333333,1006.467,0
341,64,60.9,7.8,1333.33333333,1676.134,0
342,64,54.3,5.7,1333.33333333,412.4,0
343,64,65.2,9.4,1333.33333333,1014.467,0
344,64,79.7,11.4,1333.33333333,1682.234,0
